gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean
ENSMUSG00000026121.14,NA,1777.0971964598962,3.703926118024758,0.07664719271316815,48.324354577286634,0,0,UP,ENSMUSG00000026121
ENSMUSG00000026088.16,NA,1269.4948902659162,2.629947373132075,0.06446538036765546,40.79627480879042,0,0,UP,ENSMUSG00000026088
ENSMUSG00000070034.14,NA,5811.548260561554,2.3199808769280237,0.05954660216154411,38.96076002177492,0,0,UP,ENSMUSG00000070034
ENSMUSG00000052760.17,NA,1006.6433212546784,2.3899825665701733,0.061581449177337065,38.81010594095802,0,0,UP,ENSMUSG00000052760
ENSMUSG00000049866.13,NA,1720.1827926022183,-4.778701945398321,0.09236070853505586,-51.73955485177495,0,0,DOWN,ENSMUSG00000049866
ENSMUSG00000016529.6,Il10,555.3563544211828,5.750172504536127,0.13587356655749072,42.32002331449155,0,0,UP,ENSMUSG00000016529
ENSMUSG00000016528.11,NA,26708.237751674027,3.102358423557563,0.07735525116513886,40.105337088682106,0,0,UP,ENSMUSG00000016528
ENSMUSG00000032487.9,Ptgs2,21393.731903522432,11.01898936920192,0.20828835916383234,52.90256936795382,0,0,UP,ENSMUSG00000032487
ENSMUSG00000026656.16,NA,24963.540228573536,2.5279237870796982,0.0511830253118386,49.38988603502871,0,0,UP,ENSMUSG00000026656
ENSMUSG00000026536.10,NA,37628.47482899126,4.33725660871233,0.09892804844886109,43.842536840847416,0,0,UP,ENSMUSG00000026536
ENSMUSG00000054203.8,Ifi205,23109.058360584237,5.419737103721371,0.11615583690010793,46.65918862417782,0,0,UP,ENSMUSG00000054203
ENSMUSG00000026773.20,NA,10050.104783619297,4.6404804901016306,0.09982174100557714,46.48767336007857,0,0,UP,ENSMUSG00000026773
ENSMUSG00000023206.17,NA,623.3451905497013,4.4756043924346445,0.10967025797615008,40.80964588783908,0,0,UP,ENSMUSG00000023206
ENSMUSG00000026981.16,NA,60468.891590902684,8.162164687980736,0.11809234583101026,69.11679694855724,0,0,UP,ENSMUSG00000026981
ENSMUSG00000059555.7,Tor4a,5347.126832312179,-2.1070507852914706,0.05480287673518202,-38.44781352397143,0,0,DOWN,ENSMUSG00000059555
ENSMUSG00000036067.13,NA,12703.233447527611,3.16123344595826,0.07911466164815376,39.95761822274103,0,0,UP,ENSMUSG00000036067
