gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation,gene_id_clean
ENSMUSG00000043421.9,Hilpda,3284.1356815205254,1.7492015639888048,0.11923940721351028,14.669660013125371,1.008491012279266e-48,1.201256865769217e-45,UP,ENSMUSG00000043421
ENSMUSG00000002233.14,NA,5291.369481604892,1.1361022077279508,0.07804400992996109,14.557199312894367,5.2567712218133914e-48,5.844127792997341e-45,UP,ENSMUSG00000002233
ENSMUSG00000041538.17,NA,196.46925973128376,1.7224202767552106,0.11884719638781105,14.492729564564316,1.3468252452609294e-47,1.4037286118732037e-44,UP,ENSMUSG00000041538
ENSMUSG00000017493.13,NA,3944.127039123059,-1.1028400667597227,0.07738136557354781,-14.252010914843812,4.355560580690034e-46,4.272548720211001e-43,DOWN,ENSMUSG00000017493
ENSMUSG00000038963.16,NA,640.58170619147,1.5979178553551618,0.11249018563874208,14.204953492447899,8.535930728025109e-46,7.908065601141485e-43,UP,ENSMUSG00000038963
ENSMUSG00000025481.13,NA,205.78926459399102,2.197487786116356,0.1567678468578527,14.01746487026068,1.2189158921835492e-44,1.0698232325290983e-41,UP,ENSMUSG00000025481
ENSMUSG00000024014.9,Pim1,6868.549136559856,1.2278249796253937,0.0881668480899849,13.926152587106781,4.3939552465897914e-44,3.663679884606568e-41,UP,ENSMUSG00000024014
ENSMUSG00000039263.17,NA,1047.209357527633,-1.035676971555452,0.07471389245728186,-13.86190623313605,1.077736221661409e-43,8.401384958912741e-41,DOWN,ENSMUSG00000039263
ENSMUSG00000055239.11,NA,3981.7234579858778,0.688382376734278,0.049667214283105776,13.859895036803588,1.1083621317826835e-43,8.401384958912741e-41,UP,ENSMUSG00000055239
ENSMUSG00000018882.13,NA,3116.3584221606015,0.8423418925731061,0.06132313268676405,13.736119726233698,6.1694811529563134e-43,4.473142074204326e-40,UP,ENSMUSG00000018882
ENSMUSG00000021196.15,NA,7435.96168694104,0.7860387486328687,0.05735586634306592,13.704592027802182,9.530146350544595e-43,6.6218633559034035e-40,UP,ENSMUSG00000021196
ENSMUSG00000030047.15,NA,2802.3285648641368,0.5521793168336228,0.040684848918766746,13.572111769079678,5.86087844881742e-42,3.909440360499171e-39,UP,ENSMUSG00000030047
ENSMUSG00000026628.14,NA,23189.830271719537,1.294635207869531,0.09581595035328737,13.511687804546344,1.334269962856725e-41,8.557802269461056e-39,UP,ENSMUSG00000026628
ENSMUSG00000043953.13,NA,4717.512696988013,1.582375934531031,0.11717442392450607,13.504448168232813,1.472126607125878e-41,9.092290111270794e-39,UP,ENSMUSG00000043953
ENSMUSG00000031485.16,NA,1487.814681960473,-0.6575688257883026,0.049362475266407115,-13.321228772249212,1.7421630871264885e-40,1.037582558604333e-37,DOWN,ENSMUSG00000031485
ENSMUSG00000058755.4,Osm,502.6858230912767,1.4253719083904945,0.10728556245788505,13.285775604243343,2.7994261395483148e-40,1.6097665621761275e-37,UP,ENSMUSG00000058755
ENSMUSG00000028420.14,NA,2781.54985162457,0.9756663899772379,0.07384318094609069,13.212680947337905,7.413613828071765e-40,4.120980806564159e-37,UP,ENSMUSG00000028420
ENSMUSG00000032487.9,Ptgs2,21393.731903522432,2.294324309823893,0.17764741078044696,12.915045030740302,3.7022740589860064e-38,1.991584587343569e-35,UP,ENSMUSG00000032487
ENSMUSG00000058427.11,NA,8585.478890540027,1.9632384318324243,0.15446807118527262,12.709671434154636,5.225352694167038e-37,2.7230619227477978e-34,UP,ENSMUSG00000058427
ENSMUSG00000031444.17,NA,1208.9541866767288,1.0765323334651502,0.0850128398398524,12.663173415840795,9.459663300194085e-37,4.780283187698077e-34,UP,ENSMUSG00000031444
ENSMUSG00000047592.18,NA,1501.67775472327,-1.4747622640530955,0.1165259214013417,-12.65608755818098,1.0353183680731902e-36,5.077932089996623e-34,DOWN,ENSMUSG00000047592
ENSMUSG00000047798.16,NA,1813.1766032048197,0.6659136372455826,0.05268075292798423,12.640548971574145,1.2616994489295087e-36,6.011457145813853e-34,UP,ENSMUSG00000047798
ENSMUSG00000018906.15,NA,1814.7533165859707,1.2016808514412616,0.09589449834811158,12.53128043987443,5.0343255003822036e-36,2.3320114456770452e-33,UP,ENSMUSG00000018906
ENSMUSG00000000982.6,Ccl3,37914.98254830196,1.2223068986189178,0.09762440641959509,12.520505306484274,5.766684577813538e-36,2.5990603248545556e-33,UP,ENSMUSG00000000982
ENSMUSG00000027611.13,NA,9590.186290673613,1.2247679964126956,0.09784310168662307,12.517673451680281,5.9761285973245475e-36,2.6225768549732672e-33,UP,ENSMUSG00000027611
ENSMUSG00000020108.5,Ddit4,621.4686605188404,1.4992862301946688,0.11979770595825161,12.515149753511608,6.169141869397362e-36,2.637861790104369e-33,UP,ENSMUSG00000020108
ENSMUSG00000038463.9,Olfml2b,447.5991292898916,1.7146950184205498,0.1377430454227437,12.448505208796732,1.4248880656180948e-35,5.940358345561837e-33,UP,ENSMUSG00000038463
ENSMUSG00000024120.13,NA,977.3544759612914,-0.8558093004217077,0.06878036504961413,-12.442639695273163,1.5335086252020541e-35,6.237265813138892e-33,DOWN,ENSMUSG00000024120
ENSMUSG00000005410.7,Mcm5,1487.7776874449237,-1.6398704670756885,0.13202177481576613,-12.421212102049806,2.0050050097299192e-35,7.960824652918126e-33,DOWN,ENSMUSG00000005410
ENSMUSG00000042745.10,NA,490.9446750492747,1.7585673233900605,0.14366440974473757,12.24080011545432,1.8816844747487927e-34,7.297434953700202e-32,UP,ENSMUSG00000042745
ENSMUSG00000029552.20,NA,4670.82250301028,0.8393599944941562,0.06859353628812616,12.236721415971859,1.9786495226964543e-34,7.499081691019562e-32,UP,ENSMUSG00000029552
ENSMUSG00000041488.17,NA,1708.5517301115735,0.6664865647722726,0.05462018003181359,12.20220373466504,3.025239470694179e-34,1.1210865202954696e-31,UP,ENSMUSG00000041488
ENSMUSG00000020184.16,NA,11709.96066628466,0.7140986981867189,0.0586001359349526,12.185956342821179,3.6929562983776297e-34,1.3387769398205513e-31,UP,ENSMUSG00000020184
ENSMUSG00000082838.2,Gm14519,669.6681959664944,1.0147752068848062,0.0849924214326383,11.939596375531877,7.357937668912805e-33,2.6106589056763817e-30,UP,ENSMUSG00000082838
ENSMUSG00000064037.14,NA,590.413672179309,-1.214685171718305,0.101769404850484,-11.935661542905526,7.714312746857477e-33,2.680080820137402e-30,DOWN,ENSMUSG00000064037
ENSMUSG00000027775.10,NA,10969.66965291261,-0.3370622553094314,0.028418907278738775,-11.860493157018743,1.8985359413588563e-32,6.46122150165312e-30,NO,ENSMUSG00000027775
ENSMUSG00000024013.16,NA,494.8388817301603,-1.3668416333498878,0.11726847927309489,-11.655660939942663,2.1470794759527976e-31,7.16093946819777e-29,DOWN,ENSMUSG00000024013
ENSMUSG00000018340.14,NA,18999.92692586295,0.5285034657972342,0.04549955547778823,11.615574267648322,3.434728171889053e-31,1.1230887645965069e-28,UP,ENSMUSG00000018340
ENSMUSG00000026566.16,NA,554.5385771153118,0.7862088549226632,0.06773188861040319,11.60766178313691,3.7677809148133013e-31,1.2082983564505118e-28,UP,ENSMUSG00000026566
ENSMUSG00000060594.7,Layn,794.8189276760385,0.883929699893604,0.0765832810852399,11.54207142038951,8.09519719705473e-31,2.5470850652468805e-28,UP,ENSMUSG00000060594
ENSMUSG00000038332.14,NA,2378.7897304294693,-0.9825741335606742,0.08532845986830918,-11.515198271211272,1.1060484904166124e-30,3.4156415974421166e-28,DOWN,ENSMUSG00000038332
ENSMUSG00000004665.11,NA,2786.4849364242705,0.9213387433548716,0.08003982744094411,11.511003619225244,1.161191035944863e-30,3.5207312209848244e-28,UP,ENSMUSG00000004665
ENSMUSG00000041153.10,NA,799.1065688149453,0.8474209322434776,0.07366443655102166,11.503799824173427,1.2623311044372452e-30,3.7590416959991964e-28,UP,ENSMUSG00000041153
ENSMUSG00000034271.17,NA,1936.0764506264477,0.8494678016189372,0.0738945830311607,11.495670816096547,1.3869930282948726e-30,4.057806270148297e-28,UP,ENSMUSG00000034271
ENSMUSG00000030103.12,NA,1096.266448340651,0.8902579216817799,0.07780436744546129,11.442261545353814,2.5709509177917632e-30,7.391927156050939e-28,UP,ENSMUSG00000030103
ENSMUSG00000028494.13,NA,46783.30366581947,0.6214061628638226,0.0544338750382912,11.415798754483268,3.486858222168128e-30,9.855397917436559e-28,UP,ENSMUSG00000028494
ENSMUSG00000038235.5,F11r,585.4337058071412,1.1055743816841508,0.09721082383528815,11.37295558319114,5.702339805621708e-30,1.5848703099757933e-27,UP,ENSMUSG00000038235
ENSMUSG00000037418.7,Best1,142.7188036536914,1.3032679306353572,0.11470640846072162,11.361770873347753,6.481723859897107e-30,1.7719545424203958e-27,UP,ENSMUSG00000037418
ENSMUSG00000078151.4,Gm12226,1146.3835375991034,0.7007975036114439,0.06171999399456939,11.354464870380667,7.047004126526187e-30,1.895416787321785e-27,UP,ENSMUSG00000078151
ENSMUSG00000028645.12,NA,19908.7508933275,1.0595069471768348,0.09377109539694943,11.298864993437016,1.3292484803912903e-29,3.518499628413517e-27,UP,ENSMUSG00000028645
ENSMUSG00000036478.9,Btg1,8843.78762824891,0.833344439584624,0.07377883117876596,11.2951699867057,1.38635559263393e-29,3.612322791056784e-27,UP,ENSMUSG00000036478
ENSMUSG00000050578.11,NA,32520.465784035718,1.178498008253483,0.10465532836856327,11.26075496226224,2.0499494090440467e-29,5.259224053110542e-27,UP,ENSMUSG00000050578
ENSMUSG00000035399.13,NA,2178.851956042168,0.6164505482654249,0.05502891626306671,11.202302173614907,3.972732792634391e-29,1.0037771522722895e-26,UP,ENSMUSG00000035399
ENSMUSG00000116657.2,Gm49774,80.31725615664108,1.6048647733202583,0.14391461919564918,11.15150623536359,7.040437242837756e-29,1.7523333053964543e-26,UP,ENSMUSG00000116657
ENSMUSG00000034226.8,Rhov,711.2957566694969,1.367169168581565,0.12264207013179529,11.14763610164407,7.353396727028517e-29,1.8033124091165817e-26,UP,ENSMUSG00000034226
ENSMUSG00000028437.15,NA,5053.687563049299,0.5716183356722618,0.05128593773547879,11.145712858377266,7.514015280338256e-29,1.815995924853924e-26,UP,ENSMUSG00000028437
ENSMUSG00000045348.17,NA,208.0171024715895,1.3330876623928427,0.11972367121322203,11.134704180752014,8.502683495682096e-29,1.9970528165351357e-26,UP,ENSMUSG00000045348
ENSMUSG00000019916.15,NA,13259.159680971841,0.4894845742965781,0.043958662058985846,11.135110837535596,8.463965331829244e-29,1.9970528165351357e-26,NO,ENSMUSG00000019916
ENSMUSG00000005125.14,NA,3719.008870987512,0.9199322566488841,0.08268837346733665,11.12529147779492,9.449650482470828e-29,2.1886440478567157e-26,UP,ENSMUSG00000005125
ENSMUSG00000032000.18,NA,4513.683236088035,0.5539179944001523,0.04996207216335033,11.086769831906187,1.454452716963946e-28,3.3225278778206524e-26,UP,ENSMUSG00000032000
ENSMUSG00000028218.20,NA,283.55668130671,-1.1678591412414392,0.10558131045987589,-11.061229834661516,1.9342695351172137e-28,4.325363200159499e-26,DOWN,ENSMUSG00000028218
ENSMUSG00000134796.1,ENSMUSG00000134796,703.4053466931572,1.104264435837293,0.09983658955625874,11.06071872792721,1.9453240585989592e-28,4.325363200159499e-26,UP,ENSMUSG00000134796
ENSMUSG00000048307.9,Ankrd46,793.3234900725934,-0.8282722824443705,0.07539561836958462,-10.985681931597554,4.478435262874231e-28,9.826629795222458e-26,DOWN,ENSMUSG00000048307
ENSMUSG00000000561.15,NA,313.47680507448445,-1.2655599345563966,0.11596082350255489,-10.913685297591158,9.91534893279769e-28,2.147381283160186e-25,DOWN,ENSMUSG00000000561
ENSMUSG00000050022.17,NA,100.31542437360474,1.5565601596450778,0.1426500509647503,10.911739246624688,1.0129947143376053e-27,2.165730750806911e-25,UP,ENSMUSG00000050022
ENSMUSG00000019850.12,NA,10551.722169706129,0.9523662133826301,0.08729730399318507,10.909457335096823,1.0387455664298182e-27,2.192673552630842e-25,UP,ENSMUSG00000019850
ENSMUSG00000024525.8,Impa2,977.8121170693181,1.0881516484068605,0.10034921297641176,10.8436490544539,2.1377060927826907e-27,4.456048350405518e-25,UP,ENSMUSG00000024525
ENSMUSG00000030695.17,NA,133064.79506543343,0.7280168291289739,0.06764163793626787,10.762850388320183,5.155054267074759e-27,1.061304752564675e-24,UP,ENSMUSG00000030695
ENSMUSG00000001663.11,NA,489.4719631738528,0.9092301578363415,0.08494097432700017,10.704258634190458,9.720560644175012e-27,1.9768301134422258e-24,UP,ENSMUSG00000001663
ENSMUSG00000142744.1,ENSMUSG00000142744,34.56054621574009,3.215521319444965,0.30166656263337255,10.65919037023973,1.5796657467702822e-26,3.1737959027880992e-24,UP,ENSMUSG00000142744
ENSMUSG00000029570.6,Lfng,1787.266753442177,-0.6626092806843736,0.06218702217026824,-10.655105479566904,1.6505744621778588e-26,3.2767833013426156e-24,DOWN,ENSMUSG00000029570
ENSMUSG00000047777.10,NA,812.5453068103419,0.6785705076443251,0.06371980687791329,10.649286946905875,1.7570575039841793e-26,3.447140110169432e-24,UP,ENSMUSG00000047777
ENSMUSG00000011752.8,Pgam1,68487.91495169971,0.555060571497599,0.05219664368568275,10.634028019886824,2.0697553783688884e-26,4.0134000801953e-24,UP,ENSMUSG00000011752
ENSMUSG00000007872.4,Id3,1090.1013321358148,1.5095028047082846,0.14201517832973853,10.629165293891608,2.1805531751149193e-26,4.179644223932919e-24,UP,ENSMUSG00000007872
ENSMUSG00000045382.7,Cxcr4,906.9074012627215,1.4660315595586442,0.138316126604881,10.599136886955812,3.007429137605738e-26,5.699078215762874e-24,UP,ENSMUSG00000045382
ENSMUSG00000040234.17,NA,1265.8135781992437,-0.500143142787511,0.047461232111399104,-10.53793002283622,5.77561355341214e-26,1.0821812541202344e-23,DOWN,ENSMUSG00000040234
ENSMUSG00000050860.7,Phospho1,760.3142726150386,1.541494506050548,0.14785239298485264,10.425901636968925,1.888594938017405e-25,3.49935657626425e-23,UP,ENSMUSG00000050860
ENSMUSG00000090213.2,Peds1,8366.810491410406,0.8797371204181297,0.08449733714000784,10.411418278903268,2.199205030838951e-25,4.030103636733005e-23,UP,ENSMUSG00000090213
ENSMUSG00000140314.1,ENSMUSG00000140314,54.24577967316126,1.7211415807661334,0.1665650219132467,10.333151348321909,4.989394096470277e-25,9.043819125297646e-23,UP,ENSMUSG00000140314
ENSMUSG00000051439.8,Cd14,68039.21222313333,1.18573328510648,0.11484392860103709,10.324736357858905,5.446823203698872e-25,9.766798252137893e-23,UP,ENSMUSG00000051439
ENSMUSG00000052397.9,Ezr,5827.417415307311,0.837698901420733,0.08128541438992443,10.305648408240978,6.644208883288765e-25,1.1787109291247176e-22,UP,ENSMUSG00000052397
ENSMUSG00000003352.15,NA,106.71199113467635,1.5649597145220244,0.15187070935995878,10.304552610028377,6.720364287336297e-25,1.179671524796001e-22,UP,ENSMUSG00000003352
ENSMUSG00000024527.11,NA,3458.4705104392,0.7357775265692842,0.07173006924045153,10.25758840553787,1.0940484535173113e-24,1.9004533344640296e-22,UP,ENSMUSG00000024527
ENSMUSG00000056962.12,NA,1999.7024769830796,0.8411976866572152,0.08245326305471486,10.202115180074898,1.9400069524280678e-24,3.3352119524423154e-22,UP,ENSMUSG00000056962
ENSMUSG00000029103.17,NA,8410.358066647592,0.5322431113093128,0.05220522721230082,10.195207256638534,2.082997631216399e-24,3.544496785527007e-22,UP,ENSMUSG00000029103
ENSMUSG00000046997.6,Spsb4,209.6368497122384,0.9966932523440803,0.0977826273532556,10.192948168015207,2.131988015014457e-24,3.591215367513241e-22,UP,ENSMUSG00000046997
ENSMUSG00000045917.18,NA,1399.5338752948787,-0.7214300798660871,0.07098757367577982,-10.162765713912984,2.9071069631039814e-24,4.8478915716722e-22,DOWN,ENSMUSG00000045917
ENSMUSG00000056666.14,NA,691.3835710640316,-0.6747859308550835,0.06675170771456794,-10.10889389887201,5.045063282875906e-24,8.329849040122635e-22,DOWN,ENSMUSG00000056666
ENSMUSG00000038179.14,NA,19277.211890775383,0.9673657764489206,0.09667885327279657,10.005970734047974,1.4347756324379375e-23,2.345717494758338e-21,UP,ENSMUSG00000038179
ENSMUSG00000001627.13,NA,3068.6482037005217,1.1242121288029367,0.11246423299669892,9.996174773502744,1.5839780178289524e-23,2.564506546147147e-21,UP,ENSMUSG00000001627
ENSMUSG00000068874.14,NA,1883.652357720685,1.2151709541775857,0.12157985457815082,9.994838029654666,1.605494854531254e-23,2.5743492494387683e-21,UP,ENSMUSG00000068874
ENSMUSG00000018379.18,NA,2883.122812807499,-1.2546933705267695,0.12554736895121257,-9.993784664769363,1.6226539846147738e-23,2.577083604517711e-21,DOWN,ENSMUSG00000018379
ENSMUSG00000024601.10,NA,2705.985146279439,-0.6764939047534615,0.06779674365561915,-9.978265448703334,1.897548391935006e-23,2.9852374513120905e-21,DOWN,ENSMUSG00000024601
ENSMUSG00000020696.19,NA,1406.5552430407226,0.6684588271469462,0.06729947729809103,9.932600578547245,3.00318987341233e-23,4.6804854513106555e-21,UP,ENSMUSG00000020696
ENSMUSG00000042349.14,NA,6716.568232594179,-0.6632022921226318,0.06678583131983815,-9.93028429857447,3.073778963091222e-23,4.746142406343446e-21,DOWN,ENSMUSG00000042349
ENSMUSG00000069008.4,Gm5537,83796.92986477146,0.6175182137739097,0.062265601164437565,9.917485774257644,3.4944763564631225e-23,5.346228231227433e-21,UP,ENSMUSG00000069008
ENSMUSG00000068877.13,NA,608.9135369163872,1.2288537227673435,0.12402618851753953,9.90801811662189,3.8419139233130785e-23,5.824341507742627e-21,UP,ENSMUSG00000068877
ENSMUSG00000066632.4,Pgk1-rs7,85274.60701059476,0.6162331164440057,0.06250600242182726,9.85878303791214,6.280597572797371e-23,9.435607668826031e-21,UP,ENSMUSG00000066632
ENSMUSG00000083761.2,Pgam1-ps1,3744.947839741801,0.658704582128272,0.0668231719362006,9.857427641375208,6.365937870271028e-23,9.478426778985684e-21,UP,ENSMUSG00000083761
ENSMUSG00000036833.17,NA,1045.5987206369985,-0.8446132552508971,0.0858191124556016,-9.841785018318113,7.437927329509259e-23,1.0880252293587405e-20,DOWN,ENSMUSG00000036833
ENSMUSG00000030774.14,NA,926.8489676835306,-0.6382699452790774,0.06484996407359934,-9.842255957993961,7.403185036707113e-23,1.0880252293587405e-20,DOWN,ENSMUSG00000030774
ENSMUSG00000031530.7,Dusp4,1086.4909769213186,1.2055106505111506,0.12253518054114096,9.838077890670775,7.717106146954045e-23,1.1190474965791796e-20,UP,ENSMUSG00000031530
ENSMUSG00000029217.17,NA,1763.7715258502026,0.7063338861785803,0.07213135237019246,9.792328342237841,1.2146603166929475e-22,1.7461789173423788e-20,UP,ENSMUSG00000029217
ENSMUSG00000022808.6,Snx4,3402.2386660529123,-0.43057568611746283,0.04402365076469269,-9.780553830460327,1.3646176358175392e-22,1.944988349990879e-20,NO,ENSMUSG00000022808
ENSMUSG00000061313.11,NA,634.3804480260005,-0.7905674994129132,0.08089685884990533,-9.772536420477325,1.477070272292947e-22,2.0874257509116257e-20,DOWN,ENSMUSG00000061313
ENSMUSG00000097855.11,NA,313.5734644609304,0.9273412153589523,0.09498538013422188,9.762988936282042,1.6229996887354337e-22,2.2743817486850497e-20,UP,ENSMUSG00000097855
ENSMUSG00000059878.13,NA,447.6953247036958,-0.7789630501384952,0.08005636685253724,-9.730182379789165,2.241906380230106e-22,3.115502566393104e-20,DOWN,ENSMUSG00000059878
ENSMUSG00000035828.12,NA,830.2470249675009,1.0756791937907442,0.11093831495606751,9.696191926267511,3.1296184229540323e-22,4.313183208362102e-20,UP,ENSMUSG00000035828
ENSMUSG00000026192.14,NA,1296.8718330003014,-0.8217499282372296,0.08481357524400658,-9.68889621588378,3.361416837502379e-22,4.59467108050735e-20,DOWN,ENSMUSG00000026192
ENSMUSG00000073775.5,Kti12,236.74393882616266,-1.4460904980978277,0.14959971459431146,-9.666398776357127,4.188582415874924e-22,5.678764257490262e-20,DOWN,ENSMUSG00000073775
ENSMUSG00000025980.15,NA,3849.3958533951036,-0.788374681674772,0.08183672167197925,-9.633507618190796,5.772465932850893e-22,7.763035636792056e-20,DOWN,ENSMUSG00000025980
ENSMUSG00000028965.14,NA,171.84810107069714,1.90938893289616,0.19832721932254585,9.627467875656846,6.121941761701951e-22,8.167160065451338e-20,UP,ENSMUSG00000028965
ENSMUSG00000028885.9,Smpdl3b,2681.464549926124,0.6826994195942596,0.07105542690689391,9.607984207720284,7.398313815326939e-22,9.714510329479687e-20,UP,ENSMUSG00000028885
ENSMUSG00000031657.17,NA,591.5747542226306,-1.044403995678346,0.10869614128219934,-9.608473524067804,7.363245270731328e-22,9.714510329479687e-20,DOWN,ENSMUSG00000031657
ENSMUSG00000030406.8,Gipr,87.19600171195916,1.9669772092742561,0.20517232021959905,9.5869521150268735,9.072548316326638e-22,1.1819829353364298e-19,UP,ENSMUSG00000030406
ENSMUSG00000097754.4,Ptgs2os2,279.5258159848457,1.6729567104673395,0.1747905024516201,9.571210603564651,1.0566110082693667e-21,1.365894974720927e-19,UP,ENSMUSG00000097754
ENSMUSG00000015850.12,NA,169.58513780143426,1.3542835988931283,0.14188366656538107,9.545028202869737,1.3607057434440032e-21,1.7454714598209383e-19,UP,ENSMUSG00000015850
ENSMUSG00000032231.15,NA,56276.71030923408,0.6474472778332695,0.06795926967525098,9.526989929808694,1.6190972509431445e-21,2.0610737218876242e-19,UP,ENSMUSG00000032231
ENSMUSG00000047139.10,NA,264.97571549192,1.4439755793434161,0.151770230569227,9.514221424897784,1.830786590820691e-21,2.3128937264034727e-19,UP,ENSMUSG00000047139
ENSMUSG00000054309.10,NA,1646.4123081210007,-0.5331636955370187,0.05608715481714526,-9.505985769383974,1.9816215275478262e-21,2.48462560852538e-19,DOWN,ENSMUSG00000054309
ENSMUSG00000000530.17,NA,4808.603277120076,0.5250573793257628,0.055240001808307154,9.505021037975474,2.0000758022923515e-21,2.4890495581363623e-19,UP,ENSMUSG00000000530
ENSMUSG00000021123.13,NA,73.30952372657656,1.8716236033229092,0.19697902377727083,9.501639146304235,2.0661205138798843e-21,2.552194495515626e-19,UP,ENSMUSG00000021123
ENSMUSG00000062937.8,Mtap,791.4701586027868,-0.753166022789298,0.07930437910293671,-9.497155533008991,2.1570173049515477e-21,2.644883865983236e-19,DOWN,ENSMUSG00000062937
ENSMUSG00000022018.8,Rgcc,113.56562779928394,1.5788602050366833,0.16633441447888261,9.492083823922869,2.264611595295407e-21,2.7565447418354896e-19,UP,ENSMUSG00000022018
ENSMUSG00000005732.15,NA,1519.7779392435332,-0.9477963225780554,0.10011888691847799,-9.466708547706892,2.888004954746547e-21,3.489881929373436e-19,DOWN,ENSMUSG00000005732
ENSMUSG00000025357.9,Dgka,839.1719535794106,0.7901296440888609,0.08354170114607633,9.457907048209188,3.1416837869351322e-21,3.7691164626568535e-19,UP,ENSMUSG00000025357
ENSMUSG00000024986.13,NA,467.34037997096425,-0.8087061393639938,0.08551384086615692,-9.457020421170775,3.168429053056964e-21,3.774051634912709e-19,DOWN,ENSMUSG00000024986
ENSMUSG00000025139.15,NA,4474.468345970629,0.5070913310472902,0.05365253969419574,9.451394732431437,3.3434551478093794e-21,3.9542878046006533e-19,UP,ENSMUSG00000025139
ENSMUSG00000039953.14,NA,210.045786432975,-1.679045971483794,0.17771344948967294,-9.448052335405063,3.451937498060612e-21,4.0538387125111805e-19,DOWN,ENSMUSG00000039953
ENSMUSG00000074622.5,Mafb,2168.036163731501,-0.7639354659352232,0.08097668941515611,-9.434017017152103,3.946774235261533e-21,4.602545954351142e-19,DOWN,ENSMUSG00000074622
ENSMUSG00000059412.8,Fxyd2,81.93144395874549,2.1978748152168914,0.2331430698218266,9.427150534204422,4.2138053543861716e-21,4.879820700676653e-19,UP,ENSMUSG00000059412
ENSMUSG00000005973.7,Rcn1,410.5109177676443,-1.5009216757009616,0.1594474508721932,-9.413268556447738,4.8094340659344884e-21,5.531180860932657e-19,DOWN,ENSMUSG00000005973
ENSMUSG00000097471.11,NA,505.1638385296768,0.8270493479926995,0.08798294290915222,9.400110074138786,5.450601947807298e-21,6.225632745317431e-19,UP,ENSMUSG00000097471
ENSMUSG00000004296.15,NA,2285.4109241521205,1.5190487902833643,0.16254601951205894,9.345345981669329,9.158953279895618e-21,1.039011597928839e-18,UP,ENSMUSG00000004296
ENSMUSG00000053581.14,NA,2941.511186341032,0.5850184922361623,0.06274538309142132,9.323689862308726,1.123631462289412e-20,1.26605934223907e-18,UP,ENSMUSG00000053581
ENSMUSG00000022476.9,Polr3h,220.04359058188112,-1.0781216746821467,0.11565295545473711,-9.32204171041776,1.1412272860980708e-20,1.277255451206136e-18,DOWN,ENSMUSG00000022476
ENSMUSG00000030243.17,NA,362.5065682459977,-1.0003745474747339,0.10738124296234895,-9.316101396083624,1.2069373087230614e-20,1.3417924373510515e-18,DOWN,ENSMUSG00000030243
ENSMUSG00000021175.16,NA,398.3364185091506,-0.7121168507119238,0.07645296972182136,-9.314443288507993,1.225937477552742e-20,1.3538896275277833e-18,DOWN,ENSMUSG00000021175
ENSMUSG00000073755.5,5730409E04Rik,300.66923705321864,-0.8690264513304287,0.09338214677147778,-9.306130576084165,1.3257428255634378e-20,1.4544794315194665e-18,DOWN,ENSMUSG00000073755
