gene_symbol,gene_id,gene_id_clean,gene_type,baseMean,log2FoldChange,padj,regulation,abs_log2FC,rank_score
Phkb,ENSMUSG00000036879.17,ENSMUSG00000036879,protein_coding,701.6587777599037,-0.6648987441760337,5.513099900901505e-12,DOWN,0.6648987441760337,7.485831752368554
Smim13,ENSMUSG00000091264.4,ENSMUSG00000091264,protein_coding,571.4719223405893,-0.6410043868764113,5.810352294446344e-12,DOWN,0.6410043868764113,7.202195509721693
Dhcr7,ENSMUSG00000058454.16,ENSMUSG00000058454,protein_coding,889.5011735771062,-0.6190796749799736,6.1633821858359565e-12,DOWN,0.6190796749799736,6.9399951487943525
Tsr1,ENSMUSG00000038335.14,ENSMUSG00000038335,protein_coding,366.3159282090558,-0.9544945651094832,6.451021251471361e-12,DOWN,0.9544945651094832,10.681148804474377
Cad,ENSMUSG00000013629.17,ENSMUSG00000013629,protein_coding,308.750159099437,-1.1569895220018869,6.76488480626672e-12,DOWN,1.1569895220018869,12.923271674038794
Ftsj3,ENSMUSG00000020706.14,ENSMUSG00000020706,protein_coding,983.9523133976118,-0.6803442165839187,6.874340010087543e-12,DOWN,0.6803442165839187,7.5945253241789805
Rcc2,ENSMUSG00000040945.14,ENSMUSG00000040945,protein_coding,1773.3598960943934,-0.5366686182412133,7.47616770957842e-12,DOWN,0.5366686182412133,5.9711472983127045
Elovl6,ENSMUSG00000041220.11,ENSMUSG00000041220,protein_coding,157.8574913758473,-1.1584761901802154,8.474222847746559e-12,DOWN,1.1584761901802154,12.826532668478094
Dut,ENSMUSG00000027203.16,ENSMUSG00000027203,protein_coding,160.5067702874,-1.2200462912769876,8.605303998075967e-12,DOWN,1.2200462912769876,13.500097438842221
Mrps2,ENSMUSG00000035772.12,ENSMUSG00000035772,protein_coding,793.4441839035444,-0.5518759935211439,9.597950010587696e-12,DOWN,0.5518759935211439,6.080471195775493
Fut10,ENSMUSG00000046152.17,ENSMUSG00000046152,protein_coding,84.36056443966692,-1.7137071059359965,1.0073634400120114e-11,DOWN,1.7137071059359965,18.845317977305314
Tpcn2,ENSMUSG00000048677.10,ENSMUSG00000048677,protein_coding,997.8510973234532,-0.6474106277931468,1.1580606431346731e-11,DOWN,0.6474106277931468,7.080256583291926
Cd38,ENSMUSG00000029084.6,ENSMUSG00000029084,protein_coding,4433.313310755245,-0.5094109404952001,1.4550702501492708e-11,DOWN,0.5094109404952001,5.520545473492118
Mbnl1,ENSMUSG00000027763.14,ENSMUSG00000027763,protein_coding,8130.703918780146,-0.8554183230376811,1.606449817887664e-11,DOWN,0.8554183230376811,9.233499009513432
Synj2bp,ENSMUSG00000090935.11,ENSMUSG00000090935,protein_coding,957.748331402862,-0.5158906743734816,1.8447841583803732e-11,DOWN,0.5158906743734816,5.537598583518131
Sgsh,ENSMUSG00000005043.14,ENSMUSG00000005043,protein_coding,876.8585478431717,-0.6765689918498543,2.3394697956623593e-11,DOWN,0.6765689918498543,7.192525494407579
Rusf1,ENSMUSG00000030780.16,ENSMUSG00000030780,protein_coding,392.01175664534736,-0.6028639863605337,2.4158071629804328e-11,DOWN,0.6028639863605337,6.400569406082991
Ccar2,ENSMUSG00000033712.7,ENSMUSG00000033712,protein_coding,1062.793450969996,-0.5022260752598249,2.650779869894243e-11,DOWN,0.5022260752598249,5.311857534276427
Riox2,ENSMUSG00000022724.16,ENSMUSG00000022724,protein_coding,1028.6989085313714,-0.589993514372119,2.7463752625765684e-11,DOWN,0.589993514372119,6.231063175343752
Clec4a3,ENSMUSG00000043832.14,ENSMUSG00000043832,protein_coding,1862.4654621667823,-0.6934386876017701,2.8018564758011907e-11,DOWN,0.6934386876017701,7.317549276404917
Zfp1009,ENSMUSG00000078901.10,ENSMUSG00000078901,protein_coding,541.1614090434427,-0.6549411464802435,2.8577850153952887e-11,DOWN,0.6549411464802435,6.905680091893925
Ift70b,ENSMUSG00000075273.5,ENSMUSG00000075273,protein_coding,174.69442872739117,-1.0306128097488387,3.0160551168651035e-11,DOWN,1.0306128097488387,10.842624650183032
Trappc14,ENSMUSG00000036948.18,ENSMUSG00000036948,protein_coding,1539.613257536389,-0.5895302494420387,3.1446407317992396e-11,DOWN,0.5895302494420387,6.1914995672255415
Nagk,ENSMUSG00000034744.14,ENSMUSG00000034744,protein_coding,1755.8377832802482,-0.5750783163801889,3.1446407317992396e-11,DOWN,0.5750783163801889,6.039719166842859
Trim65,ENSMUSG00000054517.10,ENSMUSG00000054517,protein_coding,292.0497867367854,-0.9263231546722552,3.534047919896069e-11,DOWN,0.9263231546722552,9.6816772506904
Cnrip1,ENSMUSG00000044629.6,ENSMUSG00000044629,protein_coding,472.3997356543648,-0.7785502440311796,4.1761887722865257e-11,DOWN,0.7785502440311796,8.080744169307684
Eef2k,ENSMUSG00000035064.18,ENSMUSG00000035064,protein_coding,289.44673997503133,-0.7643899498023722,4.673539138521917e-11,DOWN,0.7643899498023722,7.896418864141556
Tmem260,ENSMUSG00000036339.19,ENSMUSG00000036339,protein_coding,691.3838153603107,-0.6104368844112321,5.186590211608886e-11,DOWN,0.6104368844112321,6.278415426737671
Pgap6,ENSMUSG00000024180.15,ENSMUSG00000024180,protein_coding,1306.038062850185,-0.6076232002315722,5.550866437879778e-11,DOWN,0.6076232002315722,6.231564324683465
Espl1,ENSMUSG00000058290.5,ENSMUSG00000058290,protein_coding,189.29609431918965,-1.1739264238848706,5.680040528392593e-11,DOWN,1.1739264238848706,12.02763758086347
Galnt4,ENSMUSG00000090035.4,ENSMUSG00000090035,protein_coding,515.1152290779114,-0.9736779623045502,5.919982865223742e-11,DOWN,0.9736779623045502,9.958466183635723
Sppl2b,ENSMUSG00000035206.11,ENSMUSG00000035206,protein_coding,626.0378200969716,-0.6471717205541145,5.999029301855389e-11,DOWN,0.6471717205541145,6.615336917451202
Aen,ENSMUSG00000030609.19,ENSMUSG00000030609,protein_coding,1102.0711860311635,-0.502265948049228,6.2062366241325e-11,DOWN,0.502265948049228,5.126714755816163
Stx17,ENSMUSG00000061455.14,ENSMUSG00000061455,protein_coding,521.8187872164846,-0.5309365607755352,6.443523999631181e-11,DOWN,0.5309365607755352,5.410708946513544
Acat1,ENSMUSG00000032047.6,ENSMUSG00000032047,protein_coding,1875.8760792474857,-0.5219665239850281,7.056929749482266e-11,DOWN,0.5219665239850281,5.29868272757498
Txnip,ENSMUSG00000038393.15,ENSMUSG00000038393,protein_coding,16882.922702422322,-0.6409573954054087,7.686226369780618e-11,DOWN,0.6409573954054087,6.482826942377525
Champ1,ENSMUSG00000047710.9,ENSMUSG00000047710,protein_coding,538.2372792270137,-0.5997254757259841,7.765835405787248e-11,DOWN,0.5997254757259841,6.06311170229895
Nol6,ENSMUSG00000028430.15,ENSMUSG00000028430,protein_coding,637.6690024999754,-0.8519599693274168,8.041742210167941e-11,DOWN,0.8519599693274168,8.60023757909546
Smyd5,ENSMUSG00000033706.14,ENSMUSG00000033706,protein_coding,657.5249610776206,-0.6502543778404226,8.746254473926656e-11,DOWN,0.6502543778404226,6.5403742066732375
Ifrd2,ENSMUSG00000010048.11,ENSMUSG00000010048,protein_coding,237.2052708773503,-0.7999520696362161,9.09982042270279e-11,DOWN,0.7999520696362161,8.032292475214751
Hnrnpm,ENSMUSG00000059208.16,ENSMUSG00000059208,protein_coding,3033.633381543288,-0.7225573877063747,9.142623368879432e-11,DOWN,0.7225573877063747,7.253702436921743
Trmt1,ENSMUSG00000001909.17,ENSMUSG00000001909,protein_coding,643.020008923135,-0.5169760093556611,9.57812765789085e-11,DOWN,0.5169760093556611,5.179437563384073
Alg10b,ENSMUSG00000075470.3,ENSMUSG00000075470,protein_coding,1032.2448882546032,-0.901973042188825,9.784552224595386e-11,DOWN,0.901973042188825,9.02826222493192
St6gal1,ENSMUSG00000022885.17,ENSMUSG00000022885,protein_coding,1311.4680418558671,-0.6408114943093056,1.0326330287753079e-10,DOWN,0.6408114943093056,6.399178178402573
Sf3b3,ENSMUSG00000033732.11,ENSMUSG00000033732,protein_coding,2608.2030928115205,-0.6082920587942379,1.2083241871639228e-10,DOWN,0.6082920587942379,6.032929036449898
Gfra4,ENSMUSG00000027316.16,ENSMUSG00000027316,protein_coding,67.32655823984683,-1.274133864272974,1.234904896343647e-10,DOWN,1.274133864272974,12.62458528123812
Zfp825,ENSMUSG00000069208.10,ENSMUSG00000069208,protein_coding,216.0247975353961,-0.845696203319323,1.273129827661044e-10,DOWN,0.845696203319323,8.368271594742486
Ankra2,ENSMUSG00000021661.17,ENSMUSG00000021661,protein_coding,268.4728603305604,-0.5838367531841671,1.3578262301321542e-10,DOWN,0.5838367531841671,5.760808208933446
P2ry13,ENSMUSG00000036362.3,ENSMUSG00000036362,protein_coding,190.9888791713134,-1.2647369769755124,1.7036652064770929e-10,DOWN,1.2647369769755124,12.35472954782193
Cenpt,ENSMUSG00000036672.6,ENSMUSG00000036672,protein_coding,406.46157198057034,-0.8986362859585852,1.8726259204667695e-10,DOWN,0.8986362859585852,8.74152847743434
Lrrc45,ENSMUSG00000025145.14,ENSMUSG00000025145,protein_coding,279.2023053627228,-0.7794691371084348,2.004956504773547e-10,DOWN,0.7794691371084348,7.559209882074277
Lrrcc1,ENSMUSG00000027550.15,ENSMUSG00000027550,protein_coding,375.816723095698,-0.7361353670797605,2.0384633631686136e-10,DOWN,0.7361353670797605,7.13366485932334
Ruvbl1,ENSMUSG00000030079.16,ENSMUSG00000030079,protein_coding,713.9919412313387,-0.5126023277997398,2.0715309832585335e-10,DOWN,0.5126023277997398,4.963891553028138
Gpatch1,ENSMUSG00000063808.15,ENSMUSG00000063808,protein_coding,258.39181990262006,-0.7990218268941718,2.1577637256885707e-10,DOWN,0.7990218268941718,7.723341872266945
Srm,ENSMUSG00000006442.11,ENSMUSG00000006442,protein_coding,614.7287934504352,-0.8787163850804494,2.2128534042001863e-10,DOWN,0.8787163850804494,8.484048310447534
Dtd1,ENSMUSG00000027430.13,ENSMUSG00000027430,protein_coding,166.81935937783015,-0.9497336350255638,2.3498675334937836e-10,DOWN,0.9497336350255638,9.14494397130901
